dteday,season,hr,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
2011-01-21,Winter,13,1,1,1,-6,21,39,8,65
2011-01-21,Winter,14,1,1,1,-6,25,35,6,56
2011-01-21,Winter,15,1,1,0,-8,26,30,4,61
2011-01-21,Winter,16,1,1,0,-6,26,23,0,97
2011-01-21,Winter,17,1,1,-1,-8,28,23,10,151
2011-01-21,Winter,18,1,1,-2,-8,30,16,1,119
2011-01-21,Winter,19,1,1,-2,-8,30,22,3,93
2011-01-21,Winter,20,1,1,-3,-10,33,27,1,52
2011-01-21,Winter,21,1,1,-4,-10,38,19,0,41
2011-01-21,Winter,22,1,1,-5,-14,41,26,1,33
2011-01-21,Winter,23,1,1,-5,-12,38,22,0,27
2011-01-22,Winter,0,0,1,-6,-14,45,16,0,13
2011-01-22,Winter,1,0,2,-6,-16,41,26,3,9
2011-01-22,Winter,2,0,2,-6,-14,41,16,0,11
2011-01-22,Winter,3,0,2,-6,-14,41,19,1,6
2011-01-22,Winter,4,0,2,-7,-14,48,19,0,3
2011-01-22,Winter,6,0,2,-7,-14,44,15,0,2
2011-01-22,Winter,7,0,1,-7,-14,44,19,0,8
2011-01-22,Winter,8,0,1,-7,-16,44,22,1,26
2011-01-22,Winter,9,0,1,-6,-14,41,16,3,37
2011-01-22,Winter,10,0,2,-6,-12,41,11,3,50
2011-01-22,Winter,11,0,2,-5,-10,38,8,4,59
2011-01-22,Winter,12,0,2,-5,-8,38,7,10,60
2011-01-22,Winter,13,0,1,-4,-4,35,0,12,72
2011-01-22,Winter,14,0,1,-3,-6,33,7,11,64
2011-01-22,Winter,15,0,1,-2,-6,28,0,10,93
2011-01-22,Winter,16,0,1,-2,-6,28,12,11,72
2011-01-22,Winter,17,0,1,-2,-2,28,0,8,59
2011-01-22,Winter,18,0,1,-4,-10,35,12,0,54
2011-01-22,Winter,19,0,1,-4,-8,35,8,6,53
2011-01-22,Winter,20,0,1,-5,-10,45,11,1,44
2011-01-22,Winter,21,0,1,-5,-8,41,6,0,39
2011-01-22,Winter,22,0,1,-5,-6,49,0,7,23
2011-01-22,Winter,23,0,1,-6,-10,56,7,2,31
2011-01-23,Winter,0,0,1,-6,-10,56,7,2,20
2011-01-23,Winter,1,0,1,-6,-10,56,7,1,12
2011-01-23,Winter,2,0,1,-7,-12,62,8,3,15
2011-01-23,Winter,3,0,1,-7,-12,62,8,1,4
2011-01-23,Winter,5,0,2,-6,-10,56,7,0,3
2011-01-23,Winter,6,0,2,-6,-10,56,7,0,1
2011-01-23,Winter,7,0,1,-4,-8,57,11,1,1
2011-01-23,Winter,8,0,1,-5,-10,62,11,2,17
2011-01-23,Winter,9,0,1,-3,-10,54,23,3,25
2011-01-23,Winter,10,0,1,-1,-8,46,26,7,51
2011-01-23,Winter,11,0,1,-1,-6,43,15,22,77
2011-01-23,Winter,12,0,1,0,-8,37,31,24,92
2011-01-23,Winter,13,0,1,-1,-8,33,26,12,75
2011-01-23,Winter,14,0,1,0,-6,28,23,17,93
2011-01-23,Winter,15,0,1,0,-6,28,23,13,64
2011-01-23,Winter,16,0,1,0,-6,26,22,9,56
2011-01-23,Winter,17,0,1,-1,-8,26,26,5,50
2011-01-23,Winter,18,0,1,-2,-8,30,16,5,44
2011-01-23,Winter,19,0,1,-2,-8,30,19,5,45
2011-01-23,Winter,20,0,1,-3,-8,36,16,4,31
2011-01-23,Winter,21,0,1,-3,-8,36,12,5,20
2011-01-23,Winter,22,0,1,-4,-10,38,12,5,23
2011-01-23,Winter,23,0,1,-5,-12,41,15,4,17
2011-01-24,Winter,0,1,1,-5,-12,41,12,0,7
2011-01-24,Winter,1,1,1,-6,-12,45,12,0,1
2011-01-24,Winter,3,1,1,-6,-14,45,16,0,1
2011-01-24,Winter,4,1,1,-7,-12,48,8,0,1
2011-01-24,Winter,5,1,1,-7,-12,48,8,0,5
2011-01-24,Winter,6,1,1,-7,-10,48,6,0,15
2011-01-24,Winter,7,1,1,-7,-8,48,0,5,79
2011-01-24,Winter,8,1,1,-6,-6,49,0,6,171
2011-01-24,Winter,9,1,1,-5,-6,41,0,4,98
2011-01-24,Winter,10,1,1,-3,-6,42,0,6,34
2011-01-24,Winter,11,1,1,-3,-8,46,8,3,43
2011-01-24,Winter,12,1,2,-2,-6,42,12,11,52
2011-01-24,Winter,13,1,2,-1,-6,43,15,6,54
2011-01-24,Winter,14,1,2,-1,-6,46,15,2,43
2011-01-24,Winter,15,1,1,0,-4,40,11,7,50
2011-01-24,Winter,16,1,1,0,-6,47,16,4,66
2011-01-24,Winter,17,1,1,-1,-8,50,16,6,178
2011-01-24,Winter,18,1,1,-1,-6,59,12,8,145
2011-01-24,Winter,19,1,1,-1,-6,54,11,5,101
2011-01-24,Winter,20,1,1,-1,-6,59,12,1,80
2011-01-24,Winter,21,1,1,-1,-6,63,11,6,53
2011-01-24,Winter,22,1,2,-1,-6,63,15,3,32
2011-01-24,Winter,23,1,2,0,-6,64,16,3,21
2011-01-25,Winter,0,1,2,0,-6,69,19,3,6
2011-01-25,Winter,1,1,2,0,-4,69,11,0,5
2011-01-25,Winter,2,1,1,0,-6,69,15,0,2
2011-01-25,Winter,4,1,1,-1,-4,74,7,0,1
2011-01-25,Winter,5,1,1,-1,-6,74,15,0,9
2011-01-25,Winter,6,1,1,0,-4,74,7,1,35
2011-01-25,Winter,7,1,1,0,-6,74,15,5,103
2011-01-25,Winter,8,1,2,0,-4,74,8,5,233
2011-01-25,Winter,9,1,2,1,0,64,6,10,134
2011-01-25,Winter,10,1,2,2,0,60,7,6,49
2011-01-25,Winter,11,1,2,3,0,60,8,6,55
2011-01-25,Winter,12,1,2,4,3,56,6,21,85
2011-01-25,Winter,13,1,2,4,1,56,8,21,72
2011-01-25,Winter,14,1,2,6,5,45,0,11,57
2011-01-25,Winter,15,1,2,7,7,42,0,21,63
2011-01-25,Winter,16,1,2,7,7,42,0,14,102
2011-01-25,Winter,17,1,1,6,5,45,0,14,208
2011-01-25,Winter,18,1,2,6,5,49,6,7,218
2011-01-25,Winter,19,1,2,4,1,65,11,13,133
2011-01-25,Winter,20,1,1,3,0,65,12,16,103
2011-01-25,Winter,21,1,1,3,0,65,12,5,40
2011-01-25,Winter,22,1,1,2,0,64,11,4,49
2011-01-25,Winter,23,1,2,2,0,64,11,3,37
2011-01-26,Winter,0,1,2,2,0,69,8,3,14
2011-01-26,Winter,1,1,2,3,0,65,8,0,5
2011-01-26,Winter,2,1,3,2,0,69,12,3,7
2011-01-26,Winter,5,1,3,1,-4,86,19,0,1
2011-01-26,Winter,6,1,3,1,-4,86,19,0,8
2011-01-26,Winter,7,1,3,2,-2,87,19,1,29
2011-01-26,Winter,8,1,3,2,-2,87,19,3,69
2011-01-26,Winter,9,1,3,2,-2,87,19,3,55
2011-01-26,Winter,10,1,3,2,-2,93,19,2,26
2011-01-26,Winter,11,1,3,2,-2,93,22,6,35
2011-01-26,Winter,12,1,3,2,-2,93,22,7,41
2011-01-26,Winter,13,1,3,2,-2,93,22,4,43
2011-01-26,Winter,14,1,3,2,-2,93,23,0,36
2011-01-26,Winter,15,1,3,2,-4,93,31,1,42
2011-01-26,Winter,16,1,4,2,-2,93,22,1,35
2011-01-26,Winter,17,1,3,1,-4,93,23,0,26
2011-01-27,Winter,16,1,1,2,0,55,12,1,23
2011-01-27,Winter,17,1,1,2,0,55,7,2,82
2011-01-27,Winter,18,1,1,1,0,69,6,3,101
2011-01-27,Winter,19,1,1,1,0,69,6,3,76
2011-01-27,Winter,20,1,1,0,-2,74,6,4,55
2011-01-27,Winter,21,1,1,0,-2,74,6,2,36
2011-01-27,Winter,22,1,1,0,-2,74,6,0,27
2011-01-27,Winter,23,1,1,0,-2,80,11,0,16
2011-01-28,Winter,0,1,2,1,-2,75,8,0,9
2011-01-28,Winter,1,1,2,1,-2,75,8,1,2
2011-01-28,Winter,2,1,2,1,-2,75,11,0,2
2011-01-28,Winter,3,1,2,1,0,75,7,1,0
2011-01-28,Winter,5,1,2,0,-2,80,7,0,4
2011-01-28,Winter,6,1,2,0,-2,80,8,0,16
2011-01-28,Winter,7,1,2,0,-2,86,6,2,58
2011-01-28,Winter,8,1,2,0,-2,86,6,2,155
2011-01-28,Winter,9,1,3,0,-2,86,6,6,95
2011-01-28,Winter,10,1,3,0,-2,86,7,0,49
2011-01-28,Winter,11,1,3,0,-2,93,7,0,30
2011-01-28,Winter,12,1,3,0,-2,93,7,1,28
2011-01-28,Winter,13,1,3,0,-2,93,7,0,31
2011-01-28,Winter,14,1,3,2,1,80,0,2,36
2011-01-28,Winter,15,1,2,1,1,86,0,1,40
2011-01-28,Winter,16,1,1,2,1,80,0,10,70
2011-01-28,Winter,17,1,1,3,0,75,8,2,147
2011-01-28,Winter,18,1,1,3,0,75,12,2,107
2011-01-28,Winter,19,1,2,3,0,75,8,5,84
2011-01-28,Winter,20,1,2,3,0,70,12,1,61
2011-01-28,Winter,21,1,2,2,0,75,8,1,57
2011-01-28,Winter,22,1,1,3,-2,65,23,0,26
2011-01-28,Winter,23,1,1,3,0,60,15,1,22
2011-01-29,Winter,0,0,1,2,-2,64,23,2,26
2011-01-29,Winter,1,0,1,2,0,64,12,0,20
2011-01-29,Winter,2,0,1,2,0,64,11,0,15
2011-01-29,Winter,3,0,1,1,-2,64,8,3,5
2011-01-29,Winter,4,0,1,0,-4,69,7,1,2
2011-01-29,Winter,6,0,1,0,-4,64,8,0,2
2011-01-29,Winter,7,0,1,0,-4,59,7,1,4
2011-01-29,Winter,8,0,1,0,-2,55,11,3,31
2011-01-29,Winter,9,0,1,0,-2,59,6,0,34
2011-01-29,Winter,10,0,2,0,-2,64,7,4,51
2011-01-29,Winter,11,0,2,0,-2,64,8,4,60
2011-01-29,Winter,12,0,2,1,-2,59,12,12,66
2011-01-29,Winter,13,0,2,2,0,55,11,9,56
2011-01-29,Winter,14,0,2,2,0,60,8,10,89
2011-01-29,Winter,15,0,1,2,-2,69,16,22,98
2011-01-29,Winter,16,0,1,3,0,60,11,19,88
2011-01-29,Winter,17,0,1,3,3,60,0,9,82
2011-01-29,Winter,18,0,1,2,0,69,8,9,59
2011-01-29,Winter,19,0,2,2,-2,69,16,6,52
2011-01-29,Winter,20,0,1,0,-2,74,6,1,42
2011-01-29,Winter,21,0,1,0,-2,74,6,1,35
2011-01-29,Winter,22,0,1,0,-2,80,6,4,28
2011-01-29,Winter,23,0,1,0,-2,80,6,3,30
2011-01-30,Winter,0,0,1,0,-4,80,7,0,33
2011-01-30,Winter,1,0,1,-1,-2,80,0,7,22
2011-01-30,Winter,2,0,1,0,0,80,0,1,10
2011-01-30,Winter,3,0,1,-1,-2,93,0,1,7
2011-01-30,Winter,4,0,1,-1,-2,93,0,0,1
2011-01-30,Winter,5,0,1,-1,-2,86,0,0,3
2011-01-30,Winter,7,0,1,-1,-2,86,0,0,3
2011-01-30,Winter,8,0,2,-1,-2,86,0,1,11
2011-01-30,Winter,9,0,2,0,0,80,0,4,34
2011-01-30,Winter,10,0,2,0,0,80,0,7,57
2011-01-30,Winter,11,0,1,2,1,75,0,9,50
2011-01-30,Winter,12,0,1,6,5,52,7,10,87
2011-01-30,Winter,13,0,1,5,3,61,7,13,71
2011-01-30,Winter,14,0,1,5,3,61,6,18,104
2011-01-30,Winter,15,0,1,6,5,56,0,14,95
2011-01-30,Winter,16,0,1,6,5,56,0,19,104
2011-01-30,Winter,17,0,1,6,3,56,12,6,71
2011-01-30,Winter,18,0,1,4,1,65,11,8,57
2011-01-30,Winter,19,0,1,4,1,65,12,9,46
2011-01-30,Winter,20,0,2,4,1,65,7,3,30
2011-01-30,Winter,21,0,2,3,0,70,11,3,25
2011-01-30,Winter,22,0,2,3,0,70,12,2,19
2011-01-30,Winter,23,0,2,3,-2,65,19,5,16
2011-01-31,Winter,0,1,2,3,0,65,15,1,6
2011-01-31,Winter,1,1,1,2,-2,64,16,2,5
2011-01-31,Winter,2,1,1,2,0,64,12,0,1
2011-01-31,Winter,3,1,1,2,0,64,12,0,2
2011-01-31,Winter,4,1,1,1,-2,59,15,0,2
2011-01-31,Winter,5,1,1,0,-4,64,19,0,8
2011-01-31,Winter,6,1,1,0,-6,69,22,0,37
2011-01-31,Winter,7,1,2,0,-6,64,19,1,71
2011-01-31,Winter,8,1,2,0,-6,59,19,3,182
2011-01-31,Winter,9,1,2,0,-6,59,19,0,112
2011-01-31,Winter,10,1,2,0,-6,59,12,1,68
2011-01-31,Winter,11,1,2,0,-6,59,12,2,46
2011-01-31,Winter,12,1,2,0,-2,55,7,6,62
2011-01-31,Winter,13,1,2,0,0,59,0,2,52
2011-01-31,Winter,14,1,2,0,-2,55,8,1,85
2011-01-31,Winter,15,1,2,0,-4,59,8,3,41
2011-01-31,Winter,16,1,2,0,-4,56,12,3,83
2011-01-31,Winter,17,1,2,0,-6,59,12,6,155
2011-01-31,Winter,18,1,2,0,-6,55,15,3,153
2011-01-31,Winter,19,1,1,6,5,61,7,3,108
2011-01-31,Winter,20,1,3,0,-4,59,11,0,78
2011-01-31,Winter,21,1,3,0,-2,59,6,3,53
2011-01-31,Winter,22,1,2,0,-4,59,7,0,34
2011-01-31,Winter,23,1,2,0,-2,64,6,2,15
2011-02-01,Winter,0,1,2,0,-4,64,7,2,6
2011-02-01,Winter,1,1,2,0,-4,69,7,0,3
2011-02-01,Winter,2,1,2,0,0,69,0,0,2
2011-02-01,Winter,3,1,2,0,0,69,0,0,2
2011-02-01,Winter,5,1,3,-1,-2,93,0,0,3
2011-02-01,Winter,6,1,3,-1,-2,93,0,0,22
2011-02-01,Winter,7,1,3,0,0,93,0,0,52
2011-02-01,Winter,8,1,3,0,0,93,0,3,132
2011-02-01,Winter,9,1,2,0,0,93,0,2,114
2011-02-01,Winter,10,1,2,0,0,93,0,0,47
2011-02-01,Winter,11,1,2,0,0,86,0,2,49
2011-02-01,Winter,12,1,2,1,1,86,0,2,53
2011-02-01,Winter,13,1,2,1,1,86,0,3,49
2011-02-01,Winter,14,1,2,2,1,80,6,5,49
2011-02-01,Winter,15,1,2,3,3,75,0,7,45
2011-02-01,Winter,16,1,2,3,0,75,8,3,61
2011-02-01,Winter,17,1,2,3,3,75,0,4,172
2011-02-01,Winter,18,1,2,3,1,81,7,3,165
2011-02-01,Winter,19,1,2,3,0,81,8,3,105
2011-02-01,Winter,20,1,2,2,0,87,8,5,69
2011-02-01,Winter,21,1,2,2,0,87,8,0,64
2011-02-01,Winter,22,1,2,2,1,87,6,2,34
2011-02-01,Winter,23,1,3,1,-2,93,12,1,15
2011-02-02,Winter,0,1,3,2,0,93,7,0,2
2011-02-02,Winter,1,1,3,2,0,93,12,0,3
2011-02-02,Winter,2,1,3,2,0,93,8,4,0
2011-02-02,Winter,3,1,3,2,0,93,8,0,1
2011-02-02,Winter,4,1,3,2,-2,93,19,0,1
2011-02-02,Winter,5,1,3,2,0,93,7,0,3
2011-02-02,Winter,6,1,3,2,0,93,7,1,17
2011-02-02,Winter,7,1,3,2,-2,93,15,1,48
2011-02-02,Winter,8,1,3,2,-2,93,15,1,154
2011-02-02,Winter,9,1,2,3,1,93,6,4,119
2011-02-02,Winter,10,1,2,2,1,100,0,2,59
2011-02-02,Winter,11,1,2,3,0,93,12,5,47
2011-02-02,Winter,12,1,2,3,0,93,15,3,61
2011-02-02,Winter,13,1,1,7,5,93,11,1,74
2011-02-02,Winter,14,1,1,9,9,82,26,2,61
2011-02-02,Winter,15,1,1,9,9,76,22,10,66
2011-02-02,Winter,16,1,1,8,5,71,19,8,95
2011-02-02,Winter,17,1,1,8,5,53,35,7,183
2011-02-02,Winter,18,1,1,7,3,42,36,7,175
2011-02-02,Winter,19,1,1,5,0,45,32,3,88
2011-02-02,Winter,20,1,1,3,-2,48,36,4,71
2011-02-02,Winter,21,1,1,2,-2,47,22,1,62
2011-02-02,Winter,22,1,1,2,-2,44,16,5,35
2011-02-02,Winter,23,1,1,1,-4,44,30,3,29
2011-02-03,Winter,0,1,1,1,-4,40,30,1,11
2011-02-03,Winter,1,1,1,1,-6,44,35,0,5
2011-02-03,Winter,2,1,1,0,-4,43,16,0,2
2011-02-03,Winter,3,1,1,0,-4,43,16,0,1
2011-02-03,Winter,5,1,1,0,-6,50,19,0,2
2011-02-03,Winter,6,1,1,0,-6,43,23,0,39
2011-02-03,Winter,7,1,1,-1,-8,50,22,1,86
2011-02-03,Winter,8,1,1,-1,-8,50,23,4,184
2011-02-03,Winter,9,1,1,0,-6,47,19,6,127
2011-02-03,Winter,10,1,1,0,-6,43,22,2,50
2011-02-03,Winter,11,1,1,0,-6,43,30,9,55
2011-02-03,Winter,12,1,1,1,-4,40,23,2,67
2011-02-03,Winter,13,1,1,1,-4,40,27,4,47
2011-02-03,Winter,14,1,1,2,-2,37,26,4,43
2011-02-03,Winter,15,1,1,2,-2,37,22,4,56
2011-02-03,Winter,16,1,1,2,-2,37,16,5,73
2011-02-03,Winter,17,1,1,1,-2,40,12,5,170
2011-02-03,Winter,18,1,1,1,-2,40,11,2,145
2011-02-03,Winter,19,1,1,1,1,40,0,4,92
2011-02-03,Winter,20,1,1,1,0,47,6,1,108
2011-02-03,Winter,21,1,1,0,-2,55,7,1,53
2011-02-03,Winter,22,1,1,0,-2,51,6,2,39
2011-02-03,Winter,23,1,1,1,0,47,7,4,34
2011-02-04,Winter,0,1,2,1,1,44,0,3,10
2011-02-04,Winter,1,1,2,0,0,59,0,0,7
2011-02-04,Winter,2,1,2,-1,-4,63,7,0,1
2011-02-04,Winter,3,1,2,-1,-4,63,7,0,1
2011-02-04,Winter,5,1,2,-1,-6,63,8,0,7
2011-02-04,Winter,6,1,2,0,0,55,0,2,26
2011-02-04,Winter,7,1,1,-1,-2,59,0,0,87
2011-02-04,Winter,8,1,1,-1,-6,74,8,3,217
2011-02-04,Winter,9,1,2,0,-4,80,8,3,124
2011-02-04,Winter,10,1,2,1,-2,51,8,5,46
2011-02-04,Winter,11,1,1,2,0,51,11,3,61
2011-02-04,Winter,12,1,2,3,0,48,11,8,78
2011-02-04,Winter,13,1,2,4,1,50,15,9,73
2011-02-04,Winter,14,1,2,5,1,45,11,15,76
2011-02-04,Winter,15,1,2,5,1,48,16,9,81
2011-02-04,Winter,16,1,2,6,3,42,15,8,91
2011-02-04,Winter,17,1,2,4,1,56,8,10,195
2011-02-04,Winter,18,1,2,3,1,60,7,3,152
2011-02-04,Winter,19,1,2,3,0,65,8,1,102
2011-02-04,Winter,20,1,2,3,0,65,11,2,69
2011-02-04,Winter,21,1,2,3,0,70,11,2,41
2011-02-04,Winter,22,1,2,3,0,65,11,1,45
2011-02-04,Winter,23,1,2,3,0,70,8,1,30
2011-02-05,Winter,0,0,2,3,0,70,11,3,36
2011-02-05,Winter,1,0,2,3,0,65,11,1,17
2011-02-05,Winter,2,0,2,3,0,75,11,5,12
2011-02-05,Winter,3,0,2,3,0,75,11,1,10
2011-02-05,Winter,4,0,3,2,0,93,8,0,8
2011-02-05,Winter,5,0,3,1,0,100,6,0,9
2011-02-05,Winter,6,0,3,1,1,100,0,0,4
2011-02-05,Winter,7,0,3,2,1,93,6,0,4
2011-02-05,Winter,8,0,3,1,0,100,6,0,10
2011-02-05,Winter,9,0,3,1,0,100,6,3,17
2011-02-05,Winter,10,0,3,1,-2,100,8,3,31
2011-02-05,Winter,11,0,3,2,0,100,8,1,46
2011-02-05,Winter,12,0,3,2,0,100,11,10,42
2011-02-05,Winter,13,0,3,2,0,100,11,10,62
2011-02-05,Winter,14,0,3,2,1,100,0,5,50
2011-02-05,Winter,15,0,3,2,1,100,0,11,49
2011-02-05,Winter,16,0,3,2,0,100,8,8,63
2011-02-05,Winter,17,0,2,3,-2,100,19,14,64
2011-02-05,Winter,18,0,2,5,0,93,30,2,81
2011-02-05,Winter,19,0,2,5,0,93,30,6,78
2011-02-05,Winter,20,0,1,6,3,87,16,5,64
2011-02-05,Winter,21,0,1,4,1,100,12,3,53
2011-02-05,Winter,22,0,1,4,1,93,8,2,43
2011-02-05,Winter,23,0,1,4,1,93,15,7,52
2011-02-06,Winter,0,0,1,4,1,70,12,2,37
2011-02-06,Winter,1,0,1,4,0,65,27,4,40
2011-02-06,Winter,2,0,1,4,0,60,22,0,20
2011-02-06,Winter,3,0,1,4,3,60,6,3,10
2011-02-06,Winter,4,0,1,4,0,60,23,0,2
2011-02-06,Winter,5,0,1,4,1,60,15,0,1
2011-02-06,Winter,6,0,1,4,1,60,15,0,1
2011-02-06,Winter,7,0,1,3,0,65,11,0,8
2011-02-06,Winter,8,0,1,3,1,65,7,2,21
2011-02-06,Winter,9,0,1,5,3,56,7,7,38
2011-02-06,Winter,10,0,1,6,3,52,16,15,74
2011-02-06,Winter,11,0,1,7,3,49,16,28,89
2011-02-06,Winter,12,0,1,7,5,46,0,48,126
2011-02-06,Winter,13,0,1,7,7,46,0,47,135
2011-02-06,Winter,14,0,1,7,7,46,6,47,114
2011-02-06,Winter,15,0,1,7,7,46,6,52,130
2011-02-06,Winter,16,0,1,7,7,49,7,42,115
2011-02-06,Winter,17,0,1,7,7,46,0,24,97
2011-02-06,Winter,18,0,1,6,3,56,11,13,65
2011-02-06,Winter,19,0,1,5,3,61,8,1,20
2011-02-06,Winter,20,0,1,5,3,61,7,5,21
2011-02-06,Winter,21,0,1,4,3,60,0,5,22
2011-02-06,Winter,22,0,1,4,3,60,0,5,57
2011-02-06,Winter,23,0,1,3,3,65,0,4,26
2011-02-07,Winter,0,1,1,3,3,65,0,1,14
2011-02-07,Winter,1,1,1,2,1,75,0,1,4
2011-02-07,Winter,2,1,1,1,1,80,0,0,3
2011-02-07,Winter,3,1,1,1,1,86,0,0,1
2011-02-07,Winter,4,1,1,1,1,86,0,1,1
2011-02-07,Winter,5,1,1,1,1,86,0,1,9
2011-02-07,Winter,6,1,1,0,0,93,0,1,29
2011-02-07,Winter,7,1,1,0,0,86,0,6,89
2011-02-07,Winter,8,1,2,0,0,100,0,7,223
2011-02-07,Winter,9,1,1,2,1,80,0,3,115
2011-02-07,Winter,10,1,1,3,1,75,7,6,49
2011-02-07,Winter,11,1,1,6,5,65,6,11,36
2011-02-07,Winter,12,1,2,7,7,62,0,7,59
2011-02-07,Winter,13,1,2,8,7,56,6,10,54
2011-02-07,Winter,14,1,2,8,7,56,6,8,52
2011-02-07,Winter,15,1,2,9,9,54,6,4,46
2011-02-07,Winter,16,1,2,8,7,56,8,16,98
2011-02-07,Winter,17,1,2,7,5,70,11,9,207
2011-02-07,Winter,18,1,2,7,5,66,8,5,170
2011-02-07,Winter,19,1,2,7,7,70,0,5,123
2011-02-07,Winter,20,1,2,7,5,70,7,6,82
2011-02-07,Winter,21,1,1,7,7,70,0,3,75
2011-02-07,Winter,22,1,1,5,3,81,6,3,34
2011-02-07,Winter,23,1,2,6,5,81,0,6,19
2011-02-08,Winter,0,1,2,5,5,87,0,4,6
2011-02-08,Winter,1,1,2,5,5,87,0,0,4
2011-02-08,Winter,2,1,2,4,1,93,7,1,1
2011-02-08,Winter,3,1,3,5,1,93,11,0,1
2011-02-08,Winter,4,1,1,4,1,93,11,0,3
2011-02-08,Winter,5,1,1,4,0,81,22,0,2
2011-02-08,Winter,6,1,1,4,0,70,22,0,39
2011-02-08,Winter,7,1,1,3,-2,65,27,3,97
2011-02-08,Winter,8,1,1,3,-2,56,32,7,236
2011-02-08,Winter,9,1,1,3,-2,52,32,7,128
2011-02-08,Winter,10,1,1,2,-4,47,36,4,44
2011-02-08,Winter,11,1,1,2,-4,47,31,1,49
2011-02-08,Winter,12,1,1,3,-2,38,32,2,63
2011-02-08,Winter,13,1,2,3,-2,32,30,2,48
2011-02-08,Winter,14,1,1,2,-2,37,27,3,61
2011-02-08,Winter,15,1,1,2,-2,35,26,6,45
2011-02-08,Winter,16,1,1,2,-4,35,35,4,79
2011-02-08,Winter,17,1,1,2,-4,32,39,4,172
2011-02-08,Winter,18,1,1,1,-4,32,26,1,151
2011-02-08,Winter,19,1,1,0,-8,40,31,1,100
2011-02-08,Winter,20,1,1,0,-6,40,22,3,53
2011-02-08,Winter,21,1,1,-1,-8,33,31,8,46
2011-02-08,Winter,22,1,1,-2,-8,33,23,0,29
2011-02-08,Winter,23,1,1,-2,-8,33,22,3,9
2011-02-09,Winter,0,1,1,-3,-10,36,23,0,17
2011-02-09,Winter,1,1,1,-3,-8,36,15,0,7
2011-02-09,Winter,2,1,1,-4,-10,38,19,1,2
2011-02-09,Winter,3,1,1,-5,-10,45,8,0,2
2011-02-09,Winter,5,1,1,-5,-8,45,7,0,7
2011-02-09,Winter,6,1,1,-5,-6,45,0,0,43
2011-02-09,Winter,7,1,1,-5,-8,49,7,4,95
2011-02-09,Winter,8,1,1,-3,-6,42,0,1,198
2011-02-09,Winter,9,1,1,-2,-6,39,11,4,119
2011-02-09,Winter,10,1,1,-1,-4,36,0,8,51
2011-02-09,Winter,11,1,2,-1,-6,43,11,1,40
2011-02-09,Winter,12,1,2,0,-4,40,15,4,57
2011-02-09,Winter,13,1,1,0,-4,40,16,2,67
2011-02-09,Winter,14,1,1,1,-4,34,19,2,56
2011-02-09,Winter,15,1,2,1,-4,34,19,3,61
2011-02-09,Winter,16,1,2,1,-2,37,16,7,72
2011-02-09,Winter,17,1,2,1,-2,34,16,9,157
2011-02-09,Winter,18,1,2,0,-4,47,19,2,168
2011-02-09,Winter,19,1,3,-1,-8,86,16,1,87
2011-02-09,Winter,20,1,3,-1,-6,86,11,0,84
2011-02-09,Winter,21,1,2,-1,-6,86,11,0,83
2011-02-09,Winter,22,1,3,0,-4,80,11,4,42
2011-02-09,Winter,23,1,3,0,-6,80,12,0,37
2011-02-10,Winter,0,1,3,-1,-6,86,12,0,16
2011-02-10,Winter,1,1,3,-1,-6,80,8,0,7
2011-02-10,Winter,2,1,3,-1,-6,80,8,0,3
2011-02-10,Winter,4,1,2,-1,-6,59,15,0,1
2011-02-10,Winter,5,1,2,-2,-8,50,15,0,6
2011-02-10,Winter,6,1,2,-2,-8,54,19,0,26
2011-02-10,Winter,7,1,1,-3,-10,50,27,0,99
2011-02-10,Winter,8,1,1,-3,-10,49,22,5,173
2011-02-10,Winter,9,1,1,-2,-8,42,23,1,121
2011-02-10,Winter,10,1,1,-2,-8,42,19,1,34
2011-02-10,Winter,11,1,1,-1,-8,39,23,1,44
2011-02-10,Winter,12,1,1,0,-6,34,26,4,65
2011-02-10,Winter,13,1,1,0,-4,28,19,3,59
2011-02-10,Winter,14,1,1,1,-4,27,19,6,42
2011-02-10,Winter,15,1,1,1,-2,25,16,0,50
2011-02-10,Winter,16,1,1,1,-4,27,19,4,76
2011-02-10,Winter,17,1,1,0,-4,26,12,6,159
2011-02-10,Winter,18,1,1,0,-4,28,8,3,157
2011-02-10,Winter,19,1,1,-1,-4,28,7,2,110
2011-02-10,Winter,20,1,1,-1,-4,31,6,4,93
2011-02-10,Winter,21,1,1,-1,-2,39,0,2,70
2011-02-10,Winter,22,1,1,-2,-2,39,0,4,47
2011-02-10,Winter,23,1,1,-2,-6,42,7,1,33
2011-02-11,Winter,0,1,1,-3,-6,49,7,2,12
2011-02-11,Winter,1,1,1,-3,-6,54,6,1,6
2011-02-11,Winter,2,1,1,-3,-6,54,6,0,3
2011-02-11,Winter,5,1,1,-4,-8,63,6,0,4
2011-02-11,Winter,6,1,1,-3,-4,68,0,1,23
2011-02-11,Winter,7,1,1,-4,-4,73,0,1,73
2011-02-11,Winter,8,1,1,-3,-8,74,11,4,212
2011-02-11,Winter,9,1,1,-2,-8,74,15,8,132
2011-02-11,Winter,10,1,1,-1,-6,69,12,5,39
2011-02-11,Winter,11,1,1,2,0,47,8,12,52
2011-02-11,Winter,12,1,1,2,0,47,8,7,64
2011-02-11,Winter,13,1,1,3,0,35,12,21,89
